datetime,toimipiste,aikaryhman,aikaryhma,laakari,RESURSSI,ETNS,ETNS_A,kesto_min,ETNS_B,tyhja
2024-02-22 16:00,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-22 16:20,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-22 16:40,Lääkäriasema Virta,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-22 17:00,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,60,1,0
2024-02-22 18:00,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-22 18:20,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-22 18:40,Lääkäriasema Virta,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-23 08:00,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 08:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,0
2024-02-23 08:50,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,30,1,0
2024-02-23 09:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 09:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 10:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 10:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 10:40,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 11:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 11:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,60,1,0
2024-02-23 12:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 12:40,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 13:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 13:20,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 13:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 14:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,1
2024-02-23 14:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 14:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,20,1,0
2024-02-23 15:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,Fertility,1,60,1,1
2024-02-23 10:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 10:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 10:40,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 11:00,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,1
2024-02-23 11:30,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,60,1,1
2024-02-23 12:30,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 12:50,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-02-23 13:10,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,1
2024-02-23 13:40,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 14:00,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-02-23 14:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,30,1,1
2024-02-23 14:50,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,0
2024-02-23 15:10,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,60,1,1
2024-02-23 16:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 16:30,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Preventive Care,1,20,1,1
2024-02-23 16:50,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Preventive Care,1,60,1,0
2024-02-23 12:00,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 12:20,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-02-23 12:40,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 13:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,60,1,0
2024-02-23 14:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 14:20,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,0
2024-02-23 14:50,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 15:10,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-02-23 15:30,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-02-23 16:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,60,1,1
2024-02-23 17:00,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,0
2024-02-23 17:20,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,0
2024-02-23 17:50,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 18:10,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-02-23 18:40,Lääkäriasema Koski,Remote consultation,RC,Dr. C,Orthopedic surgeon,Spine Surgery,1,20,1,1
2024-02-23 19:00,Lääkäriasema Koski,In-person appointment,IA,Dr. C,Orthopedic surgeon,Spine Surgery,1,30,1,1
2024-02-23 09:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-02-23 09:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 09:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 10:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 10:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-02-23 10:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-02-23 11:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-02-23 11:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-02-23 12:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 12:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-02-23 12:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,60,1,0
2024-02-23 13:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,0
2024-02-23 14:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-02-23 14:40,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-02-23 15:10,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,0
2024-02-23 15:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 15:50,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,30,1,1
2024-02-23 16:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-23 16:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. E,Gynecology,General Gynecology,1,20,1,1
2024-02-24 10:00,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-02-24 10:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-02-24 10:40,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-02-24 11:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-02-24 11:20,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-02-24 11:50,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-02-24 12:20,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-02-24 12:40,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-02-24 13:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,0
2024-02-24 13:40,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-02-24 14:00,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-02-24 14:20,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-02-24 14:50,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,1
2024-02-24 15:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-02-24 15:40,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-02-24 16:10,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,30,1,1
2024-02-24 16:40,Lääkäriasema Virta,Remote consultation,RC,Dr. B,General practitioner,Family Medicine,1,20,1,0
2024-02-24 17:00,Lääkäriasema Virta,In-person appointment,IA,Dr. B,General practitioner,Family Medicine,1,60,1,0
2024-02-24 08:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 08:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 08:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 09:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-24 09:30,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-24 10:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 10:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-24 10:50,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 11:10,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 11:30,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-24 12:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,60,1,1
2024-02-24 13:00,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 13:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 13:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 14:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 14:20,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-24 14:40,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 15:00,Lääkäriasema Tulva,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-24 15:20,Lääkäriasema Tulva,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-24 09:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 09:20,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 09:40,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 10:00,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,1
2024-02-24 10:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 10:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 11:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,60,1,1
2024-02-24 12:10,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 12:30,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 12:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 13:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 13:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 13:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,30,1,1
2024-02-24 14:20,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,30,1,1
2024-02-24 14:50,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 15:10,Lääkäriasema Virta,Remote consultation,RC,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 15:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 15:50,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,0
2024-02-24 16:10,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 16:30,Lääkäriasema Virta,In-person appointment,IA,Dr. E,Gynecology,Fertility,1,20,1,1
2024-02-24 11:00,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 11:20,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-24 11:40,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,60,1,1
2024-02-24 12:40,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-24 13:00,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,60,1,1
2024-02-24 14:00,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 14:20,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-24 14:40,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 15:00,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 15:20,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-24 15:40,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 16:00,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 16:20,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,60,1,1
2024-02-24 17:20,Lääkäriasema Koski,Remote consultation,RC,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-24 17:40,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,0
2024-02-24 18:00,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,30,1,0
2024-02-24 18:30,Lääkäriasema Koski,In-person appointment,IA,Dr. F,Orthopedic surgeon,Joint Replacement,1,20,1,1
2024-02-25 08:00,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 08:20,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-25 08:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-25 09:00,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 09:20,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-25 09:50,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 10:10,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,60,1,0
2024-02-25 11:10,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 11:30,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,30,1,1
2024-02-25 12:00,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-25 12:20,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 12:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,60,1,0
2024-02-25 13:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-25 14:00,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 14:20,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 14:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 15:00,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-25 15:20,Lääkäriasema Koski,Remote consultation,RC,Dr. D,General practitioner,Preventive Care,1,20,1,0
2024-02-25 15:40,Lääkäriasema Koski,In-person appointment,IA,Dr. D,General practitioner,Preventive Care,1,20,1,1
2024-02-26 08:00,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-02-26 08:30,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-02-26 08:50,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 09:10,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,30,1,0
2024-02-26 09:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-02-26 10:00,Lääkäriasema Virta,Remote consultation,RC,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 10:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 10:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 11:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 11:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 11:40,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 12:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,60,1,0
2024-02-26 13:00,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-02-26 13:20,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,30,1,1
2024-02-26 13:50,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
2024-02-26 14:10,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,0
2024-02-26 14:30,Lääkäriasema Virta,In-person appointment,IA,Dr. A,Gynecology,General Gynecology,1,20,1,1
